MeterId,Fac Id,Desc,Date,VolYdy,Casing,Tubing,Static,MMBTU Yest
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/31/2021,62.02243,88.30241118,79.09639058,47.62135621,75.28283
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/30/2021,64.22282,86.07706933,75.57867436,46.92987102,77.95366
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/29/2021,72.83424,89.37023684,75.77147994,47.97558396,88.40621
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/28/2021,45.74862,95.36892811,81.47325122,51.09872418,55.52967
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/27/2021,57.70219,108.0460286,102.0313279,66.45897758,70.03893
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/26/2021,66.47675,87.01460435,75.12891162,49.8447798,80.68948
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/25/2021,74.41493,88.33212407,80.03772991,46.26388235,90.32484
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/24/2021,31.34267,101.6122721,89.35792928,47.64879738,38.04373
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/23/2021,61.17886,118.2336052,109.8123867,47.17182474,74.2589
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/22/2021,61.12447,89.67994466,83.98789194,45.58345521,74.19289
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/21/2021,53.65856,90.9925861,78.24428478,46.51946619,65.13076
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/20/2021,63.21386,95.38594747,84.16241406,46.50701723,76.72899
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/19/2021,57.457,87.41076707,77.18898201,46.9195135,69.74131
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/18/2021,69.65101,93.25703293,75.60949859,46.73819621,84.5424
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/17/2021,61.47513,80.0662443,60.11180811,49.43706623,74.61852
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/16/2021,76.40791,102.3108861,91.3165913,65.3607766,92.74392
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/15/2021,21.25859,109.4931551,90.5564705,47.69840375,25.80368
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/14/2021,63.80864,120.086505,90.1074458,47.86169977,77.45093
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/13/2021,62.08521,86.08091577,76.77234506,46.42123712,75.35904
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/12/2021,68.81159,89.91504603,77.77525876,47.42611805,83.52351
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/11/2021,54.98563,90.31348997,78.36068052,48.54973493,66.74156
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/10/2021,65.32718,91.46033121,79.75883407,49.14458659,79.29414
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/9/2021,57.31467,90.52902974,77.99936562,49.80127075,69.56856
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/8/2021,63.11739,102.1522434,93.60017201,51.87828595,76.61189
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/7/2021,60.30367,93.09682791,83.69831369,51.31300676,73.19659
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/6/2021,57.14014,94.73598609,84.4440823,52.58279035,69.35671
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/5/2021,67.17933,97.07379382,79.07229907,50.21531965,81.54227
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/4/2021,61.47774,92.51926352,81.9773237,51.77165544,74.62169
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/3/2021,61.97923,94.55599182,85.93115987,52.89857624,75.23038
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/2/2021,53.24195,97.27090317,84.91354406,51.58652949,64.62508
17687,MTRPRD_17687,ECHO SPRINGS 11-4 A,3/1/2021,45.23839,95.18036246,77.24653537,51.64564174,54.91036
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/31/2021,22.87873,95.99262827,-266.7345043,31.80079177,28.50689
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/30/2021,18.5183,112.3251673,-260.8640034,31.22583699,23.07381
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/29/2021,21.19742,107.1709012,-267.9360156,32.17063015,26.41198
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/28/2021,20.57183,81.50104651,-276.1221854,34.61807611,25.6325
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/27/2021,19.65442,96.61314106,-268.3940052,51.62248907,24.48941
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/26/2021,19.92427,100.2999529,-267.3002808,35.64477494,
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/25/2021,19.81045,96.19207905,-268.1591779,30.53459418,24.68382
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/24/2021,19.25959,97.1195113,-265.7301387,31.24589854,23.99745
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/23/2021,18.1796,106.317533,-264.7465345,34.74374662,22.65178
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/22/2021,19.33431,97.7980013,-267.5363763,30.93073648,24.09055
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/21/2021,20.89115,102.2043089,-268.4486195,30.42137238,26.03037
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/20/2021,23.09624,92.28844522,-274.66217,30.89344644,28.77792
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/19/2021,19.64377,84.52844702,-274.7856381,30.81892083,24.47614
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/18/2021,17.09016,90.16656544,-270.2707239,31.16604637,21.29435
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/17/2021,19.74213,96.59279823,-267.2411139,32.22820797,24.59869
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/16/2021,20.19713,109.3425099,-265.1479785,51.25352386,25.16562
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/15/2021,23.67049,94.96778398,-266.5965638,31.35300208,29.49343
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/14/2021,15.14864,111.0215014,-261.7207361,32.29550644,18.87521
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/13/2021,20.04779,96.81064528,-266.8535775,30.78040578,24.97955
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/12/2021,21.84724,100.7737988,-266.0133224,31.02657471,27.22167
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/11/2021,18.5596,113.4432666,-261.4213331,31.46340365,23.12527
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/10/2021,23.0235,115.1191287,-264.6188523,33.24264786,28.68728
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/9/2021,17.3095,96.62333235,-273.366238,32.63690149,21.56764
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/8/2021,21.83943,84.79676908,-278.1239126,35.98267163,27.21192
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/7/2021,20.67412,88.88008347,-274.1750566,36.84659298,25.75996
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/6/2021,18.06373,94.85368501,-271.3614769,37.51010072,22.50741
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/5/2021,19.38437,96.05320295,-268.6180661,34.8920577,24.15292
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/4/2021,21.42439,102.4937451,-266.7990255,35.96667129,26.69478
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/3/2021,18.55215,102.0104722,-265.9691766,37.57516774,23.11598
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/2/2021,16.92513,103.6432205,-263.3983955,36.62978225,21.08871
17688,MTRPRD_17688,ECHO SPRINGS 1-2 ULA,3/1/2021,19.53029,113.1278592,-255.7299076,36.03417926,24.33475
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/31/2021,0,174.1975013,172.7042989,31.2567534,
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/30/2021,46.20836,169.4443189,168.2720528,29.16366207,54.23938
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/29/2021,48.01102,163.1733818,161.8301481,28.08849264,56.35533
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/28/2021,66.08664,147.3989175,84.26923515,36.67739221,77.5725
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/27/2021,0,149.8973878,134.7384304,51.56409409,0
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/26/2021,0,151.7572693,103.7303481,39.43906309,
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/25/2021,0,173.0267049,0.232587548,29.16567483,
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/24/2021,0,170.6998654,0.283570226,31.37116657,
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/23/2021,0,168.8013361,-0.074096961,31.46839834,
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/22/2021,0,166.9951606,0.391022442,29.58215923,
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/21/2021,0,163.3275227,0.18832882,27.67254238,
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/20/2021,0,160.4787933,0.524628205,27.96070891,
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/19/2021,0,157.2012168,0.629067742,27.43805451,
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/18/2021,0,153.3791968,12.26298812,28.83036746,
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/17/2021,0,149.5040231,0.524278909,27.91852276,
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/16/2021,0.000256934,145.1292884,4.188236102,27.15116568,
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/15/2021,0,140.9887819,139.3211745,27.91430901,
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/14/2021,0.08136164,135.112846,133.9222965,29.3256497,
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/13/2021,0.08136164,128.5989943,120.4843366,29.76241236,0.09550229
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/12/2021,40.13126,118.3923695,104.2499967,28.11964348,47.10608
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/11/2021,55.94958,97.4618535,74.75171021,33.7193334,65.67361
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/10/2021,52.88921,93.67880983,81.94264171,36.90006009,62.08135
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/9/2021,55.86741,96.33886342,86.92369449,36.09662398,65.57717
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/8/2021,48.45388,97.30628877,86.25435192,39.49519975,56.87517
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/7/2021,35.3978,98.48347658,86.35368779,39.3440533,41.54993
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/6/2021,32.54039,100.3327383,75.35891789,39.4854623,38.1959
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/5/2021,53.63192,97.9590545,73.29299128,37.78438028,62.95315
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/4/2021,50.1731,91.25471533,79.83619654,38.89849361,58.89318
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/3/2021,53.49824,94.03566126,83.7261486,40.27754679,62.79623
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/2/2021,44.56805,94.60343376,85.54815004,38.63507047,52.31398
17689,MTRPRD_17689,ECHO SPRINGS 12-2 A,3/1/2021,43.55737,99.10457542,77.38339602,39.22474697,51.12765
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/31/2021,24.80821,113.4249246,103.2959181,34.94433368,30.86141
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/30/2021,22.3125,112.8220134,109.5886866,33.37661228,27.75675
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/29/2021,27.20796,114.541626,108.6989622,34.6157316,33.8467
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/28/2021,55.94952,119.9756736,113.5217889,36.68022876,69.6012
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/27/2021,22.62482,118.0948027,108.8515785,52.88161776,28.14528
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/26/2021,25.56263,116.1514716,111.9727429,35.49551553,31.79991
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/25/2021,24.97363,115.2707285,110.7092674,32.40966577,31.06719
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/24/2021,24.54059,117.759707,111.0701484,35.32809554,30.5285
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/23/2021,30.59937,120.2047766,114.0789079,33.75983417,38.06562
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/22/2021,25.82182,124.6629061,122.000906,33.25384964,32.12234
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/21/2021,20.35713,122.4652727,106.2915703,35.98594786,25.32426
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/20/2021,25.5799,123.2241959,118.210822,33.39674501,31.8214
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/19/2021,24.56803,126.5370805,122.7867175,34.38772846,30.56263
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/18/2021,20.47896,125.4991597,118.546932,34.02539567,25.47583
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/17/2021,23.94163,122.5176032,111.674028,35.24477176,29.78339
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/16/2021,21.2799,126.1927021,111.2655468,49.85946854,26.4722
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/15/2021,26.5537,123.9072796,115.3442225,34.64085102,33.0328
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/14/2021,17.26204,122.5002494,108.6880689,34.88837583,21.47398
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/13/2021,23.40314,129.4953892,118.9176655,34.7495561,29.1135
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/12/2021,21.54069,124.6317801,116.8826881,34.95686916,26.79662
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/11/2021,25.70498,124.2796611,118.1034625,35.20058936,31.97699
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/10/2021,20.86241,124.1113977,117.2847886,37.08464327,25.95284
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/9/2021,22.91617,126.164019,119.4933162,36.33895184,28.50772
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/8/2021,20.39102,126.4463679,121.3782941,37.41574845,25.36643
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/7/2021,23.34413,126.0100117,116.8004157,39.56148646,29.0401
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/6/2021,22.71829,124.3248644,115.3983467,39.45784816,28.26156
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/5/2021,35.52196,122.8567799,114.404857,37.61113343,44.18932
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/4/2021,3.332763,130.6789774,113.4325084,37.65234537,4.145957
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/3/2021,14.00255,146.0378753,118.0398894,29.69684555,17.41917
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/2/2021,143.6667,116.2036887,78.89178584,36.14256872,178.7214
17690,MTRPRD_17690,ECHO SPRINGS 1-4 UA,3/1/2021,23.46501,105.3350913,84.95994943,40.56987663,29.19047
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/31/2021,94.23737,130.2713487,84.9759515,44.09183654,122.1787
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/30/2021,100.2359,130.0154866,86.1469274,43.22272971,129.9558
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/29/2021,82.26641,128.6838757,82.20513812,43.30441342,106.6584
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/28/2021,92.33337,134.2485089,92.43949145,46.05509663,119.7102
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/27/2021,93.40521,136.7872176,101.3002519,64.45212403,121.0999
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/26/2021,94.64732,133.1345689,91.69082716,47.31816683,122.7103
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/25/2021,95.84814,128.5051149,83.8249532,43.05684376,124.2671
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/24/2021,97.32256,130.2251346,86.67673201,43.47594642,126.1787
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/23/2021,96.82452,127.9885403,85.12047172,43.48363484,125.533
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/22/2021,96.06339,127.2870845,80.04357661,42.56653296,124.5462
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/21/2021,95.36942,129.6754718,86.66468215,42.46448334,123.6464
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/20/2021,100.348,129.7557291,86.73802322,42.49649893,130.1012
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/19/2021,95.85039,129.3456762,85.95364894,43.26819476,124.27
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/18/2021,86.06715,129.3812046,82.58318004,43.26625074,111.5861
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/17/2021,98.4379,129.6357943,84.58393628,43.65477479,127.6247
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/16/2021,99.40523,137.0699888,97.92353278,66.83827853,128.8789
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/15/2021,98.32574,127.0799744,81.05599236,43.58630973,127.4793
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/14/2021,94.83551,128.303812,86.87819047,43.85327002,122.9542
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/13/2021,94.83551,127.8716924,82.82006319,42.7911468,122.9542
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/12/2021,97.94839,129.0376637,86.05581422,42.92132159,126.9901
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/11/2021,97.69653,128.5156422,86.5847531,43.13121441,
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/10/2021,97.59856,129.7460594,86.4112091,45.39761829,126.5365
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/9/2021,94.94163,129.1812429,86.03527446,44.67636249,123.0918
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/8/2021,100.1442,131.2658785,89.61606063,48.12220814,129.837
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/7/2021,96.06554,130.502498,84.98757616,48.04371891,124.549
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/6/2021,95.99851,131.1483051,89.68217607,48.69564091,
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/5/2021,96.20176,130.8793738,89.4403352,46.40193482,124.7256
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/4/2021,99.93993,130.9794256,91.59771449,47.85888519,129.5721
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/3/2021,95.74745,130.4496126,86.81551812,49.35945507,124.1366
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/2/2021,94.47816,131.5852444,87.08358291,48.31304354,122.4909
17691,MTRPRD_17691,ECHO SPRINGS 14-2 A,3/1/2021,95.49983,131.2490431,89.89622424,48.12662476,123.8155
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/31/2021,56.89939,177.8728977,146.021322,44.12853536,69.6221
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/30/2021,57.88395,177.9249257,141.6690813,43.77642095,70.8268
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/29/2021,41.57953,177.3851826,150.7717084,42.98746585,50.87671
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/28/2021,54.49625,179.9736457,148.3837403,47.42121484,66.68161
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/27/2021,58.24205,178.0282327,134.8764026,69.09401059,71.26498
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/26/2021,56.68359,176.1121999,146.7238531,44.88852456,69.35805
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/25/2021,55.85253,176.8254878,146.3358014,43.54659669,68.34115
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/24/2021,56.73135,176.1651946,141.4867221,43.58278883,69.41648
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/23/2021,56.61512,177.2751111,146.3274465,44.15615416,69.27426
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/22/2021,56.22549,176.3906873,140.1530481,42.82419608,
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/21/2021,55.74097,177.0244653,147.7515603,43.22580221,68.20465
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/20/2021,58.64443,176.4220286,148.3213582,42.36875618,71.75732
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/19/2021,59.45741,176.4191365,137.0678888,43.90279728,72.75208
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/18/2021,44.75278,176.1586954,151.7482245,43.30947746,54.7595
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/17/2021,56.65585,176.7879384,148.1106621,44.49896693,69.3241
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/16/2021,56.45698,179.9767869,146.7324802,44.5855333,
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/15/2021,56.26415,176.7792759,142.9847325,43.68766782,
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/14/2021,56.50665,176.6867126,140.4062646,44.64745227,69.14153
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/13/2021,56.50665,176.1678784,146.0761571,42.65333992,
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/12/2021,56.77355,177.0004779,142.7477629,43.58315801,
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/11/2021,56.89307,176.3190565,147.9993887,43.36265681,69.61436
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/10/2021,58.28796,176.7710641,140.7852045,45.60422851,71.32115
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/9/2021,56.64315,176.4941981,145.2518403,44.94420618,69.30856
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/8/2021,56.72375,176.4614001,145.4080754,48.01584307,
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/7/2021,56.60292,177.1358915,141.1961355,48.31135558,
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/6/2021,56.70945,176.9867206,145.4761499,49.09752505,69.38968
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/5/2021,57.72214,176.7242432,148.7718343,46.50863663,70.62881
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/4/2021,57.41326,176.6691317,140.5525725,48.13089616,
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/3/2021,57.61143,177.0557955,143.7699533,49.67826167,70.49335
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/2/2021,56.13731,176.8251429,147.9797579,48.86672425,68.68961
17692,MTRPRD_17692,ECHO SPRINGS 21-2 A,3/1/2021,56.32315,176.6057814,143.0870779,48.67417398,
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/31/2021,73.51607,121.1007095,101.1039951,46.45559752,83.78625
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/30/2021,73.82985,121.654138,96.95425847,45.69225824,84.14388
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/29/2021,77.72421,122.2089542,98.67442926,45.99996676,88.58228
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/28/2021,61.96149,124.7739502,107.6377231,49.41178298,70.6175
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/27/2021,76.69656,128.4945079,117.1958901,65.55268272,87.41106
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/26/2021,71.99609,122.7516165,100.7026457,49.95799206,82.05394
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/25/2021,79.51458,123.0657836,99.22039486,45.31095345,90.62276
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/24/2021,71.86775,121.5162658,100.9862499,45.61252363,81.90768
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/23/2021,79.8418,126.0946506,107.9147074,45.52078576,90.99569
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/22/2021,59.03551,122.3808377,97.79204777,45.24093298,67.28278
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/21/2021,76.47865,132.2467456,105.6486328,43.79033135,87.16272
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/20/2021,79.43542,122.5706124,102.8557691,45.77303538,90.53255
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/19/2021,79.16536,123.1033868,105.2851608,46.07837441,90.22475
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/18/2021,76.6141,125.0618184,106.0748811,45.49774543,87.31709
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/17/2021,66.47835,124.0062095,97.19279781,47.91488871,75.76537
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/16/2021,63.55077,136.9672014,124.8382216,64.34910884,72.42881
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/15/2021,64.23846,130.2657582,94.5615296,45.71126726,73.21257
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/14/2021,72.03615,129.968218,95.33844396,47.21986848,82.09959
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/13/2021,79.00738,125.9312762,108.6354649,45.56961927,90.0447
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/12/2021,75.47297,124.7129153,103.5744295,45.85747329,86.01653
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/11/2021,78.17825,123.3434785,101.4843218,46.35111071,89.09975
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/10/2021,80.19013,125.8243564,105.0516264,48.61975984,91.39269
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/9/2021,78.84732,125.0761083,105.7895904,47.7656532,89.86229
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/8/2021,79.10259,126.802193,108.2067342,50.83341178,90.15322
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/7/2021,79.78486,127.6732262,110.51424,50.78057162,90.9308
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/6/2021,81.02557,126.5248265,109.3833578,51.37789098,92.34483
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/5/2021,81.46436,125.7454238,108.1456275,49.56006408,92.84492
17693,MTRPRD_17693,ECHO SPRINGS 2-2 UA,3/4/2021,80.62676,126.0911798,109.2017813,50.47916746,91.89031
